id,question,prediction,ground_truth,dataset,task_type,thinking_mode,is_correct,correctness_score,similarity
sciq_22,What provides clear evidence of evolution?,Fossil record.,fossils,sciq,short_form,no_thinking,0,0.0,0.88366
sciq_23,"Club mosses, horsetails, ferns, and whisk ferns are examples of what type of plants?",Vascular plants.,seedless vascular plants,sciq,short_form,no_thinking,0,0.0,0.8824538
sciq_24,What is the cause of common mold allergies?,Mold spores.,airborne mold spores,sciq,short_form,no_thinking,0,0.0,0.91521835
sciq_25,"In many places, small hills rise above the ocean floor. these hills are undersea volcanoes, called what?",Seamounts,seamounts,sciq,short_form,no_thinking,1,1.0,0.9803963
sciq_26,By exploding what the space probes get separated from their launchers?,Rocket stages.,bolts,sciq,short_form,no_thinking,0,0.0,0.80469036
sciq_27,About what percentage of the earth's water is fresh water?,3%,three percent,sciq,short_form,no_thinking,0,0.0,0.9591703
sciq_28,"In the u. s. , the majority of electricity is produced by burning coal or what else?",natural gas,fossil fuels,sciq,short_form,no_thinking,0,0.0,0.88286203
sciq_29,"No charge is actually created or destroyed when charges are separated as we have been discussing. rather, existing charges are moved about. in fact, in all situations the total amount of charge is always this?",Conserved.,constant,sciq,short_form,no_thinking,0,0.0,0.80212444
sciq_30,What group of animals has adapted to live in both water and on land?,Amphibians.,amphibians,sciq,short_form,no_thinking,1,1.0,0.9416082
sciq_31,"When present in large volumes, what color hue can water emit?",Blue.,blue,sciq,short_form,no_thinking,1,1.0,0.8983896
sciq_32,What is the space between a neuron and the next cell?,Synapse.,the synapse,sciq,short_form,no_thinking,1,1.0,0.9499291
sciq_33,What is the study of how forces affect the motion of objects?,Mechanics.,dynamics,sciq,short_form,no_thinking,0,0.0,0.8688678
sciq_34,What is a large molecule with many repeating units?,Polymer.,polymer,sciq,short_form,no_thinking,1,1.0,0.937964
sciq_35,"Vertebrate animals have two major body cavities, the dorsal and what is the other?",Ventral.,spinal cavity,sciq,short_form,no_thinking,0,0.0,0.82201177
sciq_36,Gymnamoebas constitute a large and varied group of what?,Protozoa,amoebozoans,sciq,short_form,no_thinking,0,0.0,0.89101446
sciq_37,Reptiles are described by what term that means their internal temperature depends on the temperature of their environment?,Ectothermic.,ectothermic,sciq,short_form,no_thinking,1,1.0,0.9677119
sciq_38,A bee will sometimes do a dance to tell other bees in the hive where to find what?,Food sources,food,sciq,short_form,no_thinking,1,1.0,0.8658549
sciq_39,Salts that are neither acidic nor basic do not affect what property of the solution when dissolved in water?,Neutral salts.,ph,sciq,short_form,no_thinking,0,0.0,0.818376
sciq_40,Ibuprofen and albuterol are examples of drugs whose _________ have different effects.,Mechanisms of action.,enantiomers,sciq,short_form,no_thinking,0,0.0,0.8104768
sciq_41,The chemical and/or physical agents that cause mutations are called what?,Mutagens.,mutagens,sciq,short_form,no_thinking,1,1.0,0.94985163
sciq_42,"Unlike matter, which is continuously recycled through ecosystems, what must constantly be added to an ecosystem for use by organisms?",Energy,energy,sciq,short_form,no_thinking,1,1.0,0.97776777
sciq_43,When water is aerated it can provide a plant's roots with what gas for cellular respiration?,Oxygen,oxygen,sciq,short_form,no_thinking,1,1.0,0.97022593
sciq_44,What is a vector quantity with the same direction as the force called?,Impulse,impulse,sciq,short_form,no_thinking,1,1.0,0.97964036
sciq_45,What are plant structures that contain male and/or female reproductive organs?,Flowers.,flowers,sciq,short_form,no_thinking,1,1.0,0.9222832
sciq_46,Organs involved in digestion that do not have food pass through them are called?,Accessory organs.,accessory organs,sciq,short_form,no_thinking,1,1.0,0.9612996
sciq_47,What artery takes blood to the brain?,Internal Carotid Artery,carotid,sciq,short_form,no_thinking,1,1.0,0.91449136
sciq_48,What do ecologists study at every level?,Ecosystems.,ecosystems,sciq,short_form,no_thinking,1,1.0,0.94766605
sciq_49,What is the term for when an embryo fixes itself to the side of the uterus?,Implantation.,implantation,sciq,short_form,no_thinking,1,1.0,0.9524988
sciq_50,Cells that have a nucleus and other organelles which are membrane-bound are generally called what kinds of cells?,Eukaryotic cells.,eukaryotic,sciq,short_form,no_thinking,1,1.0,0.8930413
sciq_51,"While ecosystems need a constant input of energy for their organisms, what do ecosystems recycle?",Nutrients.,matter,sciq,short_form,no_thinking,0,0.0,0.8026608
sciq_52,What are the two most common silicates?,Feldspar and quartz.,feldspar and quartz,sciq,short_form,no_thinking,1,1.0,0.9708281
sciq_53,What unit do astronomers use to describe distances in space?,Light-year,light years,sciq,short_form,no_thinking,0,0.0,0.9417294
sciq_54,What type of telescopes collect and focus radio waves from distant objects?,Radio telescopes.,radio telescopes,sciq,short_form,no_thinking,1,1.0,0.94796324
sciq_55,"What nervous system is divided into two parts, the sensory division and the motor division?",Autonomic nervous system.,peripheral,sciq,short_form,no_thinking,0,0.0,0.8005111
sciq_56,Algae produce food using what process?,Photosynthesis.,photosynthesis,sciq,short_form,no_thinking,1,1.0,0.92934984
sciq_57,What indicates the speed at which a reaction proceeds?,Reaction rate.,the reaction rate,sciq,short_form,no_thinking,1,1.0,0.9609751
sciq_58,"Competition that occurs between members of the same species, which improves the species’ adaptations, is called what?",Intraspecific competition.,intraspecific competition,sciq,short_form,no_thinking,1,1.0,0.9708537
sciq_59,Who wrote the book on the origin of species?,Charles Darwin,darwin,sciq,short_form,no_thinking,1,1.0,0.9118619
sciq_60,"The tissue that will become the scrotum in a male becomes the labia in a female, thus, they are regarded as having what relationship?",Homologous tissues.,homologous,sciq,short_form,no_thinking,1,1.0,0.90993476
sciq_61,What does a continuous string of earthquakes indicate about a volcano?,Volcano is about to erupt.,eruption is close,sciq,short_form,no_thinking,0,0.0,0.90434414
sciq_62,The basic voltaic cell variations are the dry cell and the what?,Wet cell,lead storage battery,sciq,short_form,no_thinking,0,0.0,0.7865921
sciq_63,"What process is used for cell growth, repair of cuts and replacement of worn out cells?",Mitosis,cell division,sciq,short_form,no_thinking,0,0.0,0.90617156
sciq_64,What is produced by the end of meiosis?,Haploid cells.,four haploid cells,sciq,short_form,no_thinking,0,0.0,0.89958286
sciq_65,Earth's axis is an imaginary line passing through which poles?,North and South Poles,north and south,sciq,short_form,no_thinking,1,1.0,0.9029827
sciq_66,An increase in the number of gas molecules in the same volume container causes what to increase?,Pressure.,pressure,sciq,short_form,no_thinking,1,1.0,0.9514412
sciq_67,The bird ancestor that lived in trees developed what feature commonly associated with birds?,Feathers.,wings,sciq,short_form,no_thinking,0,0.0,0.85680735
sciq_68,"Chitin, also found in the exoskeleton of insects, gives structural strength to the cell walls of fungi. the cell wall protects the cell from what?",osmotic pressure,desiccation and predators,sciq,short_form,no_thinking,0,0.0,0.81606793
sciq_69,What term in biotechnology means a genetically exact copy of an organism?,Clone,clone,sciq,short_form,no_thinking,1,1.0,0.9706857
sciq_70,"The products of what process are needed for cellular respiration, and vice versa?",Photosynthesis and cellular respiration.,photosynthesis,sciq,short_form,no_thinking,1,1.0,0.8993262
sciq_71,What is the term for a series of biochemical reactions by which an organism converts a given reactant to a specific end product?,Metabolic pathway,metabolic pathway,sciq,short_form,no_thinking,1,1.0,0.9764685
sciq_72,The type of bond that forms between molecules is called what?,Van der Waals bond,hydrogen bond,sciq,short_form,no_thinking,0,0.0,0.8120955
sciq_73,"What system of the body is responsible for transmitting, processing, and responding to most of the sensory information that is created by various stimuli?",Nervous system.,nervous system,sciq,short_form,no_thinking,1,1.0,0.94353
sciq_74,Channel proteins form what in the membrane?,Transporter proteins.,pores,sciq,short_form,no_thinking,0,0.0,0.7886426
sciq_75,What is the term for the ability of a fluid to exert an upward force on any object placed in it?,Buoyancy.,buoyancy,sciq,short_form,no_thinking,1,1.0,0.9606882
sciq_76,Corrosion is usually defined as the degradation of metals due to what?,Chemical reactions.,electrochemical process,sciq,short_form,no_thinking,0,0.0,0.8445455
sciq_77,What is the science of classifying living things called?,Biology,taxonomy,sciq,short_form,no_thinking,0,0.0,0.84152985
sciq_78,The lens and other parts of the eye work together to focus a real image on what eye structure?,Retina.,retina,sciq,short_form,no_thinking,1,1.0,0.93703187
sciq_79,"Oxygen, carbon dioxide, atp, and nadph are reactants in what process that plants use to produce food?",Photosynthesis,photosynthesis,sciq,short_form,no_thinking,1,1.0,0.96633816
sciq_80,What is the watery fluid that bathes tissues and organs and contains protective white blood cells but does not contain erythrocytes?,Lymph.,lymph,sciq,short_form,no_thinking,1,1.0,0.95052016
sciq_81,What is a rock that contains important minerals called?,Ore.,ore,sciq,short_form,no_thinking,1,1.0,0.95557845
sciq_82,"In physics, when one subtracts the frictional force from the applied force what is the result?",Normal force.,net force,sciq,short_form,no_thinking,0,0.0,0.88553
sciq_83,"The three units of kpa, atm or mmhg commonly measure what?",Pressure.,pressure,sciq,short_form,no_thinking,1,1.0,0.9514412
sciq_84,"Connecting a magnesium rod to an underground steel pipeline protects the pipeline from corrosion. because magnesium (e° = −2.37 v) is much more easily oxidized than iron (e° = −0.45 v), the mg rod acts as the anode in a what?",sacrificial anode,galvanic cell,sciq,short_form,no_thinking,0,0.0,0.83005524
sciq_85,Solutions of nonelectrolytes such as ethanol do not contain dissolved ions and cannot conduct what?,Electric current.,electricity,sciq,short_form,no_thinking,0,0.0,0.8803911
sciq_86,What is the electron domain geometry of ammonia?,Trigonal pyramidal,tetrahedral,sciq,short_form,no_thinking,0,0.0,0.86229056
sciq_87,What are formed when cells from the male and female parts of the plant combine?,Seeds,seeds,sciq,short_form,no_thinking,1,1.0,0.97935873
sciq_88,What process done by bacteria makes them important producers in aquatic ecosystems?,Nitrogen fixation.,photosynthesis,sciq,short_form,no_thinking,0,0.0,0.8546872
sciq_89,Where is energy stored in a chemical substance?,Bond energy.,between atoms,sciq,short_form,no_thinking,0,0.0,0.8312545
sciq_90,What do we call a carbohydrate formed by two monosaccharides bonding together?,Disaccharide.,disaccharide,sciq,short_form,no_thinking,1,1.0,0.93770576
sciq_91,What type of eclipse happens when a full moon moves through earth's shadow?,Total lunar eclipse.,lunar,sciq,short_form,no_thinking,1,1.0,0.86455965
sciq_92,What is it called when ice changes to liquid water?,Melting.,melting,sciq,short_form,no_thinking,1,1.0,0.9629238
sciq_93,What term describes the process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell?,Exocytosis,exocytosis,sciq,short_form,no_thinking,1,1.0,0.9780003
sciq_94,"What system enters the brain stem and influences activity in the cerebellum, spinal cord, and cerebral cortex?",Hypothalamus,vestibular system,sciq,short_form,no_thinking,0,0.0,0.8507491
sciq_95,"The invention of the wheel is an example of what, which has the goal of solving human problems?",Technological innovation.,technology,sciq,short_form,no_thinking,0,0.0,0.87057215
sciq_96,"While elements are represented by chemical symbols, chemical formulas represent what?",Compounds.,compounds,sciq,short_form,no_thinking,1,1.0,0.9608067
sciq_97,"In a few species, chloroplast genes are inherited only from what?",Mother,sperm,sciq,short_form,no_thinking,0,0.0,0.7802111
sciq_98,Where are liverworts most often found?,On rocks and soil.,along stream beds,sciq,short_form,no_thinking,0,0.0,0.83625144
sciq_99,What are the two terms that designate how well aqueous solutions conduct electricity?,Conductivity and resistivity.,polar and nonpolar,sciq,short_form,no_thinking,0,0.0,0.8332679
sciq_100,What term is used to describe organic compounds such as sugars and starches?,Carbohydrates.,carbohydrates,sciq,short_form,no_thinking,1,1.0,0.9433512
sciq_101,What is the official name for the study of life?,Biology,biology,sciq,short_form,no_thinking,1,1.0,0.97626746
sciq_102,Most of the energy used by living things comes either directly or indirectly from where?,Sun.,sun,sciq,short_form,no_thinking,1,1.0,0.9251664
sciq_103,What happens to water vapor as it rises?,Condenses.,it cools,sciq,short_form,no_thinking,0,0.0,0.8577496
sciq_104,What can slow down the increase of viruses in the blood?,Antibodies.,medications,sciq,short_form,no_thinking,0,0.0,0.8352035
sciq_105,Hydrophilic molecules generally avoid what other kinds of molecules?,Hydrophobic molecules.,hydrophobic,sciq,short_form,no_thinking,1,1.0,0.9089345
sciq_106,What do you call a chemical process used to treat water by destroying a contaminant?,Disinfection,chemical remediation,sciq,short_form,no_thinking,0,0.0,0.865486
sciq_107,What disease is the result of unchecked cell division caused by a breakdown of the mechanisms regulating the cell cycle?,Cancer.,cancer,sciq,short_form,no_thinking,1,1.0,0.90561426
sciq_108,What type of waves transmit the energy of an earthquake?,Seismic waves.,seismic waves,sciq,short_form,no_thinking,1,1.0,0.933847
sciq_109,What form the skeletons of most organic molecules?,Carbon,carbon chains,sciq,short_form,no_thinking,0,0.0,0.9040123
sciq_110,"In a correctly balanced equation, all coefficients must be what kind of numbers?",Whole numbers.,whole,sciq,short_form,no_thinking,1,1.0,0.8604471
sciq_111,What type of lens is thicker at the edges than it is in the middle?,Convex lens.,concave lens,sciq,short_form,no_thinking,0,0.0,0.918481
sciq_112,What kind of weather can you expect if a center of low pressure is moving your way?,Stormy weather.,stormy,sciq,short_form,no_thinking,1,1.0,0.920562
sciq_113,Digestion of proteins begins with acids in what organ?,Stomach,stomach,sciq,short_form,no_thinking,1,1.0,0.9777223
sciq_114,"According to the special theory of relativity, no physical object can equal or exceed the speed of what?",Light.,light,sciq,short_form,no_thinking,1,1.0,0.92847055
sciq_115,What is the resultant waste product of photosynthesis?,Respiratory quotient,oxygen,sciq,short_form,no_thinking,0,0.0,0.82197785
sciq_116,What controls all five senses?,Brain,nervous system,sciq,short_form,no_thinking,0,0.0,0.88948286
sciq_117,The evaporative loss of the most energetic water molecules does what to a surface?,lowers the surface temperature,cools it,sciq,short_form,no_thinking,0,0.0,0.85530734
sciq_118,"Yeasts, molds, and mushrooms are all different kinds of what?",Fungi.,fungi,sciq,short_form,no_thinking,1,1.0,0.92571515
sciq_119,All organisms can be classified into one of three of this least specific grouping?,Kingdom.,domains,sciq,short_form,no_thinking,0,0.0,0.80448544
sciq_120,What is the second largest class of elements?,Alkali earth metals,nonmetals,sciq,short_form,no_thinking,0,0.0,0.8143918
sciq_121,All chemical reactions involve both reactants and what else?,Products,products,sciq,short_form,no_thinking,1,1.0,0.98297167
sciq_122,What is part of a large fungus that lives underground?,Mycelium.,mushroom,sciq,short_form,no_thinking,0,0.0,0.85820687
sciq_123,Non-human organisms that mainly consume plants/other primary producers are known as what?,Herbivores,herbivores,sciq,short_form,no_thinking,1,1.0,0.9730569
sciq_124,What symbol is used to indicate directionality in chemical reactions?,Arrow (→),arrow,sciq,short_form,no_thinking,1,1.0,0.8967441
sciq_125,What regulates the time of flowering in many species?,Photoperiod.,photoperiodism,sciq,short_form,no_thinking,0,0.0,0.9398881
sciq_126,"Asteroids, comets, and planets move around the sun in curved paths called what?",Orbits.,orbits,sciq,short_form,no_thinking,1,1.0,0.9543467
sciq_127,"In the body, in which organ does chemical digestion mainly take place?",Small intestine,small intestine,sciq,short_form,no_thinking,1,1.0,0.9745712
sciq_128,What is the organ system that brings oxygen into the body and releases carbon dioxide?,Respiratory system.,lungs,sciq,short_form,no_thinking,0,0.0,0.891704
sciq_129,What are living things that produce food for themselves and other organisms called?,Producers.,producers,sciq,short_form,no_thinking,1,1.0,0.94991964
sciq_130,The percent yield is determined by calculating the ratio of actual yield by what?,Theoretical yield,theoretical yield,sciq,short_form,no_thinking,1,1.0,0.98168355
sciq_131,What type of cells detect stimuli?,Sensory cells.,sensory nerve cells,sciq,short_form,no_thinking,0,0.0,0.93875027
sciq_132,"Animals with better fitness have a better chance of passing their genes onto the next generation, this process is known as?",Natural selection.,natural selection,sciq,short_form,no_thinking,1,1.0,0.9209997
sciq_133,What is it called when sound is reflected off an object?,Echo.,echo,sciq,short_form,no_thinking,1,1.0,0.95117974
sciq_134,"What are the most diverse organisms on earth, which are often classified by shape or how they react to gram stain?",Bacteria,bacteria,sciq,short_form,no_thinking,1,1.0,0.9740872
sciq_135,The pressure inside a container is dependent on the amount of what inside the container?,Amount of gas,gas,sciq,short_form,no_thinking,1,1.0,0.8998859
sciq_136,Aspirin and ibuprofen reduce pain by inhibiting the synthesis of what?,Prostaglandins,prostaglandins,sciq,short_form,no_thinking,1,1.0,0.95946074
sciq_137,Humans are among the most versatile of mammals with what type of diet?,Omnivorous.,omnivore,sciq,short_form,no_thinking,0,0.0,0.91676307
sciq_138,Traits controlled by genes on the sex chromosomes are called what?,Sex-linked traits.,sex-linked traits,sciq,short_form,no_thinking,1,1.0,0.9744443
sciq_139,What do you call nutrients that your body needs in fairly large amounts?,Macronutrients.,macronutrients,sciq,short_form,no_thinking,1,1.0,0.9561781
sciq_140,"What substance, which forms igneous rock, flows out in rivers of lava when it reaches the surface?",Magma,magma,sciq,short_form,no_thinking,1,1.0,0.97369206
sciq_141,"In the grand canyon, the same rock layers are visible on opposite sides of the canyon and were deposited simultaneously, which is an example of what?",Cross-cutting relationships.,lateral continuity,sciq,short_form,no_thinking,0,0.0,0.8088249
sciq_142,What type of bombs put a much larger fraction of their output into thermal energy than do conventional bombs?,Fusion bombs.,nuclear,sciq,short_form,no_thinking,0,0.0,0.82031095
sciq_143,Each bond includes a sharing of electrons between atoms. two electrons are shared in a single bond; four electrons are shared in a double bond; and six electrons are shared in this?,Triple bond.,triple bond,sciq,short_form,no_thinking,1,1.0,0.93354696
sciq_144,Properties of matter can be considered physical or?,Chemical.,chemical,sciq,short_form,no_thinking,1,1.0,0.9242635
sciq_145,The speed of sound depends on what?,Medium.,medium,sciq,short_form,no_thinking,1,1.0,0.94849515
sciq_146,What is added to a measured portion of a more concentrated stock solution to achieve a particular concentration?,Diluent,solvent,sciq,short_form,no_thinking,0,0.0,0.79676855
sciq_147,What is the cure of cancer known as?,Chemotherapy,remission,sciq,short_form,no_thinking,0,0.0,0.8599647
sciq_148,What is the side to side movement of the mandible called?,Lateral movement.,excursion,sciq,short_form,no_thinking,0,0.0,0.80376035
sciq_149,What is the term for materials that have both a defined shape and a defined volume?,Solids.,solids,sciq,short_form,no_thinking,1,1.0,0.9456551
sciq_150,Reactants may also be present in such low concentrations that it is unlikely they will meet and do what?,Reactants may also be present in such low concentrations that it is unlikely they will meet and **react**.,collide,sciq,short_form,no_thinking,0,0.0,0.7756454
sciq_151,What do we call the visible part of the electromagnetic spectrum?,Visible spectrum,light,sciq,short_form,no_thinking,0,0.0,0.81075
sciq_152,"Practitioners of what thought all matter was composed of different proportions of four basic elements, and that if you changed the proportions of these elements, you could change the substance itself?",Aristotle,alchemy,sciq,short_form,no_thinking,0,0.0,0.7823782
sciq_153,What blood-carrying structures contain one-way valves that contribute to the return of blood to the heart?,Veins,veins,sciq,short_form,no_thinking,1,1.0,0.97478664
sciq_154,Animals breath in air in order to obtain what element?,Oxygen.,oxygen,sciq,short_form,no_thinking,1,1.0,0.9205175
sciq_155,A ramp is a type of simple machine called what?,Inclined plane.,inclined plane,sciq,short_form,no_thinking,1,1.0,0.95554376
sciq_156,What part of the male reproductive system is involved with the most common disorders?,Genitals,the testes,sciq,short_form,no_thinking,0,0.0,0.8918328
sciq_157,What is the term for the force that a magnet exerts on certain materials?,Magnetic force,magnetic force,sciq,short_form,no_thinking,1,1.0,0.95778805
sciq_158,Where does most of the earth's energy come from?,Solar energy.,sun,sciq,short_form,no_thinking,0,0.0,0.8494312
sciq_159,"During a human pregnancy, which trimester exhibits the greatest growth of the fetus and culminates in labor and delivery?",Third trimester.,third trimester,sciq,short_form,no_thinking,1,1.0,0.9588171
sciq_160,Plants go through seasonal changes after detecting differences in what?,Light.,day length,sciq,short_form,no_thinking,0,0.0,0.82445586
sciq_161,The bony socket that houses the eyeball and associated muscles is called?,Orbit.,orbit,sciq,short_form,no_thinking,1,1.0,0.94883645
sciq_162,What is an adaptation?,A trait that helps an organism survive.,favorable trait,sciq,short_form,no_thinking,0,0.0,0.83357924
sciq_163,How many calories of energy does one gram of protein provide?,4 calories,4,sciq,short_form,no_thinking,1,1.0,0.7862288
sciq_164,What allows some things to enter the cell while keeping other things out?,Cell membrane,cell membrane,sciq,short_form,no_thinking,1,1.0,0.97096694
sciq_165,Evaporation of moisture is greatest where it is?,Highest temperature.,hot and sunny,sciq,short_form,no_thinking,0,0.0,0.85500973
sciq_166,"In an ecosystem, what do you call organisms like lions that capture and kill other animals for food?",Predators.,predators,sciq,short_form,no_thinking,1,1.0,0.9400867
sciq_167,"Without particles, water vapor could not do what?",Condense.,condense,sciq,short_form,no_thinking,1,1.0,0.9711255
sciq_168,What is the transition from solid to vapor is called?,Sublimation.,sublimation,sciq,short_form,no_thinking,1,1.0,0.96841955
sciq_169,"In phyisics, what is considered to be the rotational version of force?",Torque.,torque,sciq,short_form,no_thinking,1,1.0,0.9481598
sciq_170,Malonate plays what negative role on the enzyme succinate dehydrogenase?,Competitive inhibitor,inhibitor,sciq,short_form,no_thinking,1,1.0,0.9075025
sciq_171,The medium moves back and forth in the same direction as the wave in what type of wave?,Transverse wave.,longitudinal wave,sciq,short_form,no_thinking,0,0.0,0.909153
sciq_172,"Control of the body can be somatic or autonomic, offering one way to divide what organ system by function?",Nervous system.,nervous system,sciq,short_form,no_thinking,1,1.0,0.94353
sciq_173,What is the star nearest the earth named?,Proxima Centauri,proxima centauri,sciq,short_form,no_thinking,1,1.0,0.94942904
sciq_174,"On a global scale, plants and other photosynthetic organisms have generated all of what element in the air?",Oxygen.,oxygen,sciq,short_form,no_thinking,1,1.0,0.9205175
sciq_175,What branch of science is concerned with matter and the changes that it can undergo?,Chemistry,chemistry,sciq,short_form,no_thinking,1,1.0,0.96732926
sciq_176,What is the blood in the body pumped with?,Oxygen.,heart,sciq,short_form,no_thinking,0,0.0,0.8204466
sciq_177,"Bones, cartilage, and what other thing make up the skeletal system?",Connective tissue.,ligaments,sciq,short_form,no_thinking,0,0.0,0.87526524
sciq_178,What happens to light when it passed from air to water?,Refraction.,it bends,sciq,short_form,no_thinking,0,0.0,0.8231455
sciq_179,What is written as systolic over diastolic?,Blood pressure.,blood pressure,sciq,short_form,no_thinking,1,1.0,0.9376397
sciq_180,Type 1 diabetes and gigantism are examples of what type of disorder?,Genetic disorders.,endocrine diseases,sciq,short_form,no_thinking,0,0.0,0.85474086
sciq_181,What kind of rock layer makes up the bottom of an aquifer?,Unconformable layer,impermeable,sciq,short_form,no_thinking,0,0.0,0.8449796
sciq_182,Where do mushrooms get their energy?,Decomposition.,decomposing dead organisms,sciq,short_form,no_thinking,0,0.0,0.879726
sciq_183,What rock group offers the richest source of fossils?,The National Museum of Natural History.,sedimentary,sciq,short_form,no_thinking,0,0.0,0.7809131
sciq_184,"What occurs not only as organisms grow, but as they reproduce.",Cell division,cell division,sciq,short_form,no_thinking,1,1.0,0.9603545
sciq_185,The muscular layer is much thicker in which ventricle of the heart?,Left ventricle,left,sciq,short_form,no_thinking,1,1.0,0.8209028
sciq_186,Electricity consists of a constant stream of what tiny particles?,Electrons,electrons,sciq,short_form,no_thinking,1,1.0,0.97791785
sciq_187,What separates one river system's basin from another river system's basin?,Divide line.,a divide,sciq,short_form,no_thinking,1,1.0,0.8739288
sciq_188,"Illustrating how form follows function, long, slender protein strands that make up what tissue are essential for contracting and relaxing?",Muscle tissue.,muscle,sciq,short_form,no_thinking,1,1.0,0.8810093
sciq_189,What is another word for cellular drinking?,Hydration.,pinocytosis,sciq,short_form,no_thinking,0,0.0,0.8081497
sciq_190,What is the term for the force that brings objects toward the earth?,Gravity,gravity,sciq,short_form,no_thinking,1,1.0,0.9598325
sciq_191,"Upon death of an organism, during composition, what returns to the soil as ammonium ions?",Decomposition bacteria.,nitrogen,sciq,short_form,no_thinking,0,0.0,0.8035619
sciq_192,Gabbro is a dark dense rock that can be found in what?,Magma chamber,oceanic crust,sciq,short_form,no_thinking,0,0.0,0.8104559
sciq_193,What does jupiter reflect a lot of due to its size?,Clouds,sunlight,sciq,short_form,no_thinking,0,0.0,0.8454414
sciq_194,What are the most successful phylum of plants?,Angiosperms.,angiosperms,sciq,short_form,no_thinking,1,1.0,0.9387831
sciq_195,What is the middle layer of connective tissue called?,Deep fascia,perimysium,sciq,short_form,no_thinking,0,0.0,0.79268503
sciq_196,The three-dimensional spaces with specific shapes that are components of electrons shells are known as what?,Orbital.,orbitals,sciq,short_form,no_thinking,0,0.0,0.9030252
sciq_197,"What instrument is used to make very sensitive mass measurements in a laboratory, usually in grams?",Mass spectrometer,analytical balance,sciq,short_form,no_thinking,0,0.0,0.82823086
sciq_198,Dynamite is an example of what type of potential energy?,Chemical potential energy.,chemical,sciq,short_form,no_thinking,1,1.0,0.8489044
sciq_199,What does the inside of all cells also contain?,Nucleus,cytosol,sciq,short_form,no_thinking,0,0.0,0.852301
sciq_200,Toxins and poisons are ______ enzyme inhibitos,Competitive inhibitors.,irreversible,sciq,short_form,no_thinking,0,0.0,0.78181076
sciq_201,What system provides a major route for heat flow between the interior and exterior of the body?,Circulatory system.,the circulatory system,sciq,short_form,no_thinking,1,1.0,0.9618888
