id,question,prediction,ground_truth,dataset,task_type,thinking_mode,is_correct,correctness_score,similarity,sim_predicted_correct,failure_type,failure_cause
simpleqa_356,In which year did John B. Goodenough receive the Welch Award in Chemistry?,2019,2017,simpleqa,short_form,no_thinking,0,0.0,0.7555620074272156,1,false_positive,lexical_variation
simpleqa_167,"What was the name of the first schoolhouse in Newbliss, Ontario, built around 1830?",Newbliss Schoolhouse,S.S. #5 Newbliss School.,simpleqa,short_form,no_thinking,0,0.0,0.7542406320571899,1,false_positive,other
simpleqa_213,What was the original scientific name given to *Calytrix acutifolia* by John Lindley in 1839?,Calytrix acutifolia,Lhotskya acutifolia,simpleqa,short_form,no_thinking,0,0.0,0.7510279417037964,1,false_positive,other
simpleqa_154,What year was the first time that William Kentridge was awarded the Honorary Doctorate of Vrije Universiteit Brussel?,2013,2021,simpleqa,short_form,no_thinking,0,0.0,0.7500970363616943,1,false_positive,lexical_variation
simpleqa_145,"What were the month and year when Google's software engineer Gary Kačmarčík wrote that ChromeOS would access remote applications through a technology unofficially called ""Chromoting""?",April 2010,June 2010,simpleqa,short_form,no_thinking,0,0.0,0.7494385838508606,1,false_positive,other
simpleqa_463,What patch number was the Space Creature set added to in Terraria?,Patch 1.2,1.2.1,simpleqa,short_form,no_thinking,0,0.0,0.7490445971488953,1,false_positive,lexical_variation
simpleqa_206,"When Donjuan Triumphant began his career as a breeding stallion in 2020, his stud fee was set at how many Euros?","150,000 Euros","€4,000",simpleqa,short_form,no_thinking,0,0.0,0.7483700513839722,1,false_positive,lexical_variation
simpleqa_220,"In 1989, how many kilometers long was the Cape Town Cycle Tour, formerly known as the Cape Argus Cycle Tour?",160 kilometres,105 km,simpleqa,short_form,no_thinking,0,0.0,0.7472134232521057,1,false_positive,lexical_variation
simpleqa_201,What is the name of the university where Alma S. Woolley became a nursing instructor and earned her M.S. in medical-surgical nursing?,University of Michigan,University of Pennsylvania,simpleqa,short_form,no_thinking,0,0.0,0.7452452182769775,1,false_positive,other
simpleqa_296,What is the population of Port Huron as per the 2020 Census?,"33,645","28,983",simpleqa,short_form,no_thinking,0,0.0,0.7396522164344788,1,false_positive,lexical_variation
simpleqa_374,Which Google Sheets function is specifically designed to convert a Unix epoch timestamp to a regular datetime in the UTC timezone?,UNIXTOGMTIME,EPOCHTODATE,simpleqa,short_form,no_thinking,0,0.0,0.7381502985954285,1,false_positive,lexical_variation
simpleqa_210,What is the name of the ship named after Habba Khatoon?,HMS Khatoon,CGS Habba Khatoon,simpleqa,short_form,no_thinking,0,0.0,0.7358567714691162,1,false_positive,other
simpleqa_449,In which season of Happy Valley does Claire run into Neil?,Season 3.,Season 2,simpleqa,short_form,no_thinking,0,0.0,0.7340168356895447,1,false_positive,semantic_ambiguity
simpleqa_166,What were the two great masterpieces completed by Carl Friedrich Gauss as a private scholar?,Disquisitiones Arithmeticae and Gauss's work on the construction of regular polygons.,Disquisitiones Arithmeticae and Theoria motus corporum coelestium,simpleqa,short_form,no_thinking,0,0.0,0.732512354850769,1,false_positive,other
simpleqa_173,"On what date, month, and year did Barbara Marty Kälin die?","April 2, 2020",27 November 2022,simpleqa,short_form,no_thinking,0,0.0,0.7317500114440918,1,false_positive,lexical_variation
simpleqa_51,What was the Minute Man sculpture by Daniel Chester French originally intended to be made out of?,Marble,Stone,simpleqa,short_form,no_thinking,0,0.0,0.7309485673904419,1,false_positive,lexical_variation
simpleqa_391,"What were the day, month, and year when Instagram introduced comment liking?","July 20, 2016","December 6, 2016",simpleqa,short_form,no_thinking,0,0.0,0.728684663772583,1,false_positive,other
simpleqa_395,"When was the exact day, month, and year the FPT University was founded?","March 1, 2006","September 8, 2006",simpleqa,short_form,no_thinking,0,0.0,0.7237146496772766,1,false_positive,other
simpleqa_61,"What day, month, and year did Lothair I, King of Italy, become King of Middle Francia?",15 April 855,10 August 843,simpleqa,short_form,no_thinking,0,0.0,0.7223131656646729,1,false_positive,lexical_variation
simpleqa_259,At what age did Natalia Dmitriyevna Shpiller pass away?,82,85,simpleqa,short_form,no_thinking,0,0.0,0.717512845993042,1,false_positive,lexical_variation
simpleqa_470,Which U.S. president was the last one to be born in the 18th century?,James Madison,James Buchanan,simpleqa,short_form,no_thinking,0,0.0,0.7170460224151611,1,false_positive,semantic_ambiguity
simpleqa_181,"At what time to the nearest second did Tijmen Eising end the race, ranking in the first position, in the 2009 UCI Cyclo-cross World Championships – Men's junior race?",02:13.32,40:06,simpleqa,short_form,no_thinking,0,0.0,0.7161440849304199,1,false_positive,lexical_variation
simpleqa_348,"What is the height (in meters) of the light multipurpose aircraft T-101 named Grach, based on the AN-2 biplane that was designed by Evgeny Grunin, which took its first flight on December 7, 1994?",10.5 meters,4.86 m,simpleqa,short_form,no_thinking,0,0.0,0.7138415575027466,1,false_positive,lexical_variation
simpleqa_131,During what year did Julie Mehretu first marry Jessica Rankin?,2006,2008,simpleqa,short_form,no_thinking,0,0.0,0.7137529253959656,1,false_positive,lexical_variation
simpleqa_314,"In September 2022, biologists reported what number of Devils Hole Pupfish in Devils Hole, the most they'd observed in 19 years?","1,128",263.,simpleqa,short_form,no_thinking,0,0.0,0.7127097845077515,1,false_positive,lexical_variation
simpleqa_28,"What is the weight of the Phosphorescent Pole weapon in Demon's Souls (2009) using the in-game units of weight, which are called ""units""?",1000 units,4.0 units,simpleqa,short_form,no_thinking,0,0.0,0.7119378447532654,1,false_positive,semantic_ambiguity
simpleqa_15,"What was the date, month, and year when the German Defence Minister Peter Struck announced further major changes to the German armed forces? A major part of this announcement was the plan to cut the German fighter fleet from 426 in early 2004 to 265 by 2015.",25 March 2004,"January 13, 2004",simpleqa,short_form,no_thinking,0,0.0,0.7104614973068237,1,false_positive,other
simpleqa_130,"In what year was Sher Afgan Niazi, a Pakistani politician, diagnosed with liver cancer?",2010,2012,simpleqa,short_form,no_thinking,0,0.0,0.7102500796318054,1,false_positive,lexical_variation
simpleqa_337,What is the square footage of the gallery space of the State Hermitage Museum?,"12,000 square meters","719,480 square feet",simpleqa,short_form,no_thinking,0,0.0,0.7090847492218018,1,false_positive,other
simpleqa_62,"What type of eclipse occurred on August 28, 1802, at 51.3°N, 105.7°E?",Total lunar eclipse.,Annular solar eclipse,simpleqa,short_form,no_thinking,0,0.0,0.7083852887153625,1,false_positive,semantic_ambiguity
simpleqa_419,In which month and year was Durga Prasad Dhar (an Indian politician) appointed as the Union Minister for Planning?,July 2009,"July, 1972",simpleqa,short_form,no_thinking,0,0.0,0.7083452939987183,1,false_positive,semantic_ambiguity
simpleqa_233,"How long, in minutes and seconds, is the song ""Empty"" by Bebe Rexha from the ""Better Mistakes"" album?",3:30,2:28,simpleqa,short_form,no_thinking,0,0.0,0.7075026631355286,1,false_positive,lexical_variation
