id,question,prediction,ground_truth,dataset,task_type,thinking_mode,is_correct,correctness_score,similarity,sim_predicted_correct,failure_type,failure_cause
nq_18,what is the largest magnitude earthquake that has occurred in the pacific northwest,"The largest magnitude earthquake in the Pacific Northwest is the **1964 Alaska earthquake**, with a magnitude of **9.2**. It occurred along the Aleutian Trench, near the boundary of Alaska and the Pacific Northwest.",['The 1700 Cascadia earthquake'],natural_questions,long_form,thinking,0,0.0689655172413793,0.7058111429214478,1,false_positive,long_form_reasoning
nq_28,when were the first general elections held in independent india,The first general elections in independent India were held in **1951-52**.,['1951–52'],natural_questions,long_form,thinking,0,0.0,0.6998844146728516,1,false_positive,long_form_reasoning
nq_269,who developed a set of postulates to prove that specific microorganisms cause disease,Robert Koch developed a set of postulates to prove that specific microorganisms cause disease.,"['Robert Koch', 'Friedrich Loeffler']",natural_questions,long_form,thinking,0,0.2666666666666667,0.6992765665054321,1,false_positive,long_form_reasoning
nq_210,who issued gold coins for the first time in india,"The first gold coins in India were issued by the **Gupta Empire** (circa 4th century CE). They introduced gold coins as part of their advanced coinage system, marking a significant development in Indian currency history.",['Gupta Empire'],natural_questions,long_form,thinking,0,0.1176470588235294,0.6984708905220032,1,false_positive,long_form_reasoning
nq_37,what is the name of the skin between your nostrils,"The skin between the nostrils is part of the **nasal skin**, which is the skin covering the nose. It is not given a separate specific name but is generally referred to as the nasal skin.","['the nasal septum', 'septum']",natural_questions,long_form,thinking,0,0.0666666666666666,0.6867265105247498,1,false_positive,long_form_reasoning
nq_190,who killed barry allen's mom tv show,"Answer: Eobard Thawny (the Reverse-Flash) killed Barry Allen's mom, Nora Allen, in the TV show *The Flash*.","['the Reverse-Flash', 'Professor Eobard Thawne']",natural_questions,long_form,thinking,0,0.1333333333333333,0.6866212487220764,1,false_positive,long_form_reasoning
nq_164,where does the un security council get troops for military actions,"The UN Security Council does not have its own standing military forces. When authorized to take military action, the Security Council **authorizes the use of force** under Chapter VII of the UN Charter, and **troops are provided by member states** on a voluntary basis, often through multinational coalitions or peacekeeping missions. These forces are then deployed under the UN's authority to carry out authorized military operations.","['member states of the UN', 'member states']",natural_questions,long_form,thinking,0,0.125,0.6860421895980835,1,false_positive,long_form_reasoning
nq_157,blood alcohol concentration means the parts of alcohol in the blood in relation to what,Blood alcohol concentration (BAC) refers to the parts of alcohol in the blood in relation to the **total volume of blood**.,"['volume of blood', 'ethanol']",natural_questions,long_form,thinking,0,0.2857142857142857,0.6859725117683411,1,false_positive,long_form_reasoning
nq_90,is greenland part of europe or north america,"Greenland is part of North America. It is an autonomous territory within the Kingdom of Denmark, located in the North Atlantic, and is geographically and politically associated with North America.",['North America'],natural_questions,long_form,thinking,0,0.1379310344827586,0.6847680807113647,1,false_positive,long_form_reasoning
nq_276,who is considered the father of modern behaviorism,"John B. Watson is considered the father of modern behaviorism. He is best known for his 1924 paper ""Behavior: An Introduction to Psychology,"" which established behaviorism as a distinct psychological school of thought.",['John B. Watson'],natural_questions,long_form,thinking,0,0.1818181818181818,0.6844069957733154,1,false_positive,long_form_reasoning
nq_17,what was the united states foreign policy after ww1 started,"The United States initially maintained neutrality during World War I (1914–1917), but shifted toward interventionism after the Zimmermann Telegram and the sinking of the *Lusitania*. President Woodrow Wilson's foreign policy emphasized the Fourteen Points, advocating for self-determination and a League of Nations. However, the U.S. did not join the League, and the Treaty of Versailles (1919) reflected these ideals, though the U.S. remained neutral throughout the war.",['neutrality'],natural_questions,long_form,thinking,0,0.0350877192982456,0.6820314526557922,1,false_positive,long_form_reasoning
nq_281,what type of political system does el salvador have,"El Salvador has a presidential republic system, characterized by a strong executive branch with the president serving as both head of state and government. It is a democratic republic with a multi-party political system.","['a presidential representative democratic republic', '""flawed democracy""', 'presidential representative democratic republic']",natural_questions,long_form,thinking,0,0.1818181818181818,0.6807209849357605,1,false_positive,long_form_reasoning
nq_273,how oxygenated blood returns to the heart from the lungs,"Oxygenated blood returns to the heart via the **pulmonary veins**, which carry it to the **left atrium**. From there, it is pumped to the **left ventricle** and then to the body.",['pulmonary circulation'],natural_questions,long_form,thinking,0,0.0714285714285714,0.6805408000946045,1,false_positive,long_form_reasoning
nq_154,which city is called the manchester of north india,"The city called the ""Manchester of North India"" is **Ahmedabad**. It is renowned for its significant textile industry, similar to Manchester's industrial heritage.",['Ahmedabad'],natural_questions,long_form,thinking,0,0.0909090909090909,0.6750871539115906,1,false_positive,long_form_reasoning
nq_168,when was the last time arsenal win premier league,The last time Arsenal won the Premier League was in the **2003-04 season**.,['2003–04'],natural_questions,long_form,thinking,0,0.0,0.6738638877868652,1,false_positive,long_form_reasoning
nq_174,where are trigger points located in the body,"Trigger points are located in the fascia, the connective tissue surrounding muscles, and can be found in various muscles throughout the body, such as the neck, shoulders, back, hips, and jaw.",['muscles'],natural_questions,long_form,thinking,0,0.0714285714285714,0.6731250286102295,1,false_positive,long_form_reasoning
nq_38,which site of an enzyme is called allosteric site,"The allosteric site is a site on the enzyme where regulatory molecules bind, causing a conformational change that affects the enzyme's activity.",['regulatory site'],natural_questions,long_form,thinking,0,0.2105263157894736,0.6699976921081543,1,false_positive,long_form_reasoning
nq_169,where is cinque terre italy on a map,"Cinque Terre is a coastal region in the Liguria region of Italy, located along the Italian Riviera near Genoa, featuring five villages (Monterosso al Mare, Manarola, Corniglia, Vernazza, and Riomaggiore) and designated a UNESCO World Heritage Site.","['Liguria, Italy']",natural_questions,long_form,thinking,0,0.1142857142857143,0.6694108843803406,1,false_positive,long_form_reasoning
nq_0,who sold out jesus for 30 pieces of silver,"The person who sold out Jesus for 30 pieces of silver was **Judas Iscariot**, one of Jesus' twelve disciples. This is recorded in the Gospels (e.g., Matthew 26:14-16, Mark 14:10-11).",['Judas Iscariot'],natural_questions,long_form,thinking,0,0.1333333333333333,0.6683967113494873,1,false_positive,long_form_reasoning
nq_143,what is the minimum number of parties required to enter into a deed,The minimum number of parties required to enter into a deed is **two**: the grantor (party transferring property) and the grantee (party receiving property).,['two parties'],natural_questions,long_form,thinking,0,0.1818181818181818,0.6640450954437256,1,false_positive,long_form_reasoning
nq_185,who is given credit for inventing the aqua lung,"Jacques Cousteau is given credit for inventing the Aqua Lung, though it was developed in collaboration with Emile Gagnan. However, Cousteau is typically credited as the primary inventor.","['Jacques Cousteau', 'engineer Émile Gagnan', 'Émile Gagnan']",natural_questions,long_form,thinking,0,0.1428571428571428,0.6573018431663513,1,false_positive,long_form_reasoning
nq_146,how many customers does edf have in the uk,"As of the latest available data (2023), EDF Energy has approximately **7.5 million customers** in the UK. Note that this number may vary slightly depending on the source and the specific time of measurement.","['5.7 million customer accounts', '5.7 million']",natural_questions,long_form,thinking,0,0.0625,0.655177891254425,1,false_positive,long_form_reasoning
nq_166,what class of ship is the carnival glory,The Carnival Glory is a **Carnival Cruise Line** ship.,"['Conquest', 'Conquest-class cruise ship']",natural_questions,long_form,thinking,1,0.4,0.4788800477981567,0,false_negative,long_form_reasoning
